"details","date","city","state","country","shape","summary","report_date","posted_date","image"
"https://nuforc.org/sighting/?id=159488",NA,"Reading","PA","USA","Cylinder","Unidentifiable aircraft hovering in Reading over hundreds of feet in the air, flashing red, green, and blue lights. Moves Weirdly.",NA,NA,""
"https://nuforc.org/sighting/?id=159425",NA,"Edgewater","CO","USA","Triangle","2010 abduction was returned during a breakthrough experience with a 2 Humanscale sized scheme for a runaway ccover up. H.e...l.p",NA,NA,""
"https://nuforc.org/sighting/?id=159478",NA,"Tulum (Mexico)","","Mexico","Circle","Fireball Cylinder Shaped Craft over Tulum. Sspotted from Cozumel.",NA,NA,""
"https://nuforc.org/sighting/?id=159434",NA,"Bradenton","FL","USA","Cigar","I was standing outside of the trailer smoking a cigarette. I heard a helicopter lying around. I walked out from under the overhang of m",NA,NA,""
"https://nuforc.org/sighting/?id=159435",NA,"Trenton","ME","USA","Light","Looking up to the east.I saw a bright pink light shoot down and then sharply shoot straight up and disappeared. I thought it was a weir",NA,NA,""
"https://nuforc.org/sighting/?id=159457",NA,"Middlesex","VT","USA","Circle","On interstate 89, there were 3 lights that just appeared, then dashed off, upward, and then gone",NA,NA,""
"https://nuforc.org/sighting/?id=159437",NA,"Oviedo","FL","USA","Orb","Swift silent lights move across sky",NA,NA,""
"https://nuforc.org/sighting/?id=159433",NA,"Orange Park","FL","USA","Unknown","Rotating/Radiating white light 10 mile visibility coming from overcast sky",NA,NA,""
"https://nuforc.org/sighting/?id=160021",NA,"New Port Richey","FL","USA","Disk","3 Lights Hovering in the Sky",NA,NA,""
"https://nuforc.org/sighting/?id=159659",NA,"Columbia","MO","USA","","MADAR Node 46",NA,NA,""
"https://nuforc.org/sighting/?id=162430",NA,"Santa Fe","NM","USA","Oval","On September 18th at 9:11, I was sky watching and talking to my friend in Indiana about what we were observing in the sky that evening.",NA,NA,""
"https://nuforc.org/sighting/?id=159627",NA,"Mill City","OR","USA","Light","They just looked like stars, among 100's of other stars.. Until 6 of them individually began moving in different directions.",NA,NA,""
"https://nuforc.org/sighting/?id=159440",NA,"Jefferson","ME","USA","Triangle","Bright triangle shape, no flashing or colored lights. Saw it approaching from the south headed northeast. No sound. Some zig zag right",NA,NA,""
"https://nuforc.org/sighting/?id=159431",NA,"Baker City","OR","USA","Light","On September 18th at exactly 8:20pm I witnessed a light moving across the sky from S.E. to N.W. It reflected so much light that I assum",NA,NA,""
"https://nuforc.org/sighting/?id=159439",NA,"Prospect","ME","USA","Light","Bright Light UFO spotted in Prospect, Maine",NA,NA,""
"https://nuforc.org/sighting/?id=159656",NA,"Edmonds","WA","USA","","MADAR Node 61",NA,NA,""
"https://nuforc.org/sighting/?id=159402",NA,"Spring Hill","FL","USA","Cigar","Objet traveled from north east across the sky moving straight south west the object seemed transparent the object was a light color of",NA,NA,""
"https://nuforc.org/sighting/?id=159401",NA,"Winnipeg (Canada)","MB","Canada","Other","Many white dots following in a row.",NA,NA,""
"https://nuforc.org/sighting/?id=159461",NA,"New London","WI","USA","Disk","There are 4 they are all glowing red upon seeing I looked through a range finder and took pics but it been doing weird shit let alone t",NA,NA,""
"https://nuforc.org/sighting/?id=159552",NA,"Blair","NE","USA","Light","I'm scared",NA,NA,""
"https://nuforc.org/sighting/?id=159400",NA,"Blair","NE","USA","Oval","I took pictures and now its stalking me",NA,NA,""
"https://nuforc.org/sighting/?id=159407",NA,"Conroe","TX","USA","Circle","Unexplained lights in the vicinity of Conroe Regional Airport",NA,NA,""
"https://nuforc.org/sighting/?id=159406",NA,"Nampa","ID","USA","Unknown","Inconsistent flashing and swerving object overhead",NA,NA,""
"https://nuforc.org/sighting/?id=159408",NA,"Winchester","KY","USA","Light","Small continuous light moving slowly across the horizon.",NA,NA,""
"https://nuforc.org/sighting/?id=159404",NA,"Aurora","CO","USA","Other","flying objects changing colors, animals reacted, magnetic field.",NA,NA,""
"https://nuforc.org/sighting/?id=159653",NA,"St. Louis","MO","USA","","MADAR Node 70",NA,NA,""
"https://nuforc.org/sighting/?id=159394",NA,"Walnut Creek","CA","USA","Light","Ball of bright, white light 4-5x larger than a star tracks accross the sky for 2 minutes and shimmers out and vanishes before horizon",NA,NA,""
"https://nuforc.org/sighting/?id=159574",NA,"Derry","NH","USA","Other","Five lights moving East to West",NA,NA,""
"https://nuforc.org/sighting/?id=159409",NA,"Needham","MA","USA","Unknown","Two black objects flying high, steadily moving apart but in tandem, just below cloud line dipping in & out of clouds then disappearing",NA,NA,""
"https://nuforc.org/sighting/?id=176049",NA,"La paz el alto","La Paz Department","Bolivia","Other","I came into contact with something strange and since then I've been sick.",NA,NA,"Y"
"https://nuforc.org/sighting/?id=159399",NA,"Polson","MT","USA","Light","30+ lights first three were in a triangle formation and then went into a straight line followed by the others all in a straight line. T",NA,NA,""
"https://nuforc.org/sighting/?id=159397",NA,"San Diego","CA","USA","Light","Saw big light over jamul. Thought it was a plane in flight path headed toward San Diego. I was walking to my car in the direction of th",NA,NA,""
"https://nuforc.org/sighting/?id=159398",NA,"Nashville","TN","USA","Circle","4:44 a.m. hovering behind the positioned clouds, a craft stationed , circular shaped with lights simultaneously moving, lights circling",NA,NA,""
"https://nuforc.org/sighting/?id=159658",NA,"Port Angeles","WA","USA","","MADAR Node 49",NA,NA,""
"https://nuforc.org/sighting/?id=159650",NA,"Marietta","GA","USA","","MADAR Node 90",NA,NA,""
"https://nuforc.org/sighting/?id=159727",NA,"Richboro","PA","USA","Circle","I saw ufo flying in the sky late at night",NA,NA,""
"https://nuforc.org/sighting/?id=159610",NA,"Smithtown","NY","USA","Fireball","I saw 7-8 fire balls shoot up out of the Long Island sound. They were spinning and then turns off. Then a fighter jet followed",NA,NA,""
"https://nuforc.org/sighting/?id=159395",NA,"Charlottesville","VA","USA","Sphere","Red Sphere moving in the sky",NA,NA,""
"https://nuforc.org/sighting/?id=159381",NA,"Tucson","AZ","USA","Rectangle","Three rectangular brilliant orange non-blinking silent crafts flew over my house.",NA,NA,""
"https://nuforc.org/sighting/?id=159383",NA,"North Vancouver (Canada)","BC","Canada","Other","Two black objects in the shape of an infinity symbol hovered above North Vancouver, BC a few kilometers west of Edgemont village. They",NA,NA,""
"https://nuforc.org/sighting/?id=177921",NA,"Blythe","CA","USA","Circle","While driving midday on I 10 freeway saw silver object someone in a domed cockpit with an oxygen mask on in my rear view mirror followi",NA,NA,""
"https://nuforc.org/sighting/?id=175100",NA,"Las vegas","NV","USA","Light","Circle object with a beam of light, it just blinked off.",NA,NA,""
"https://nuforc.org/sighting/?id=160035",NA,"Media","PA","USA","Disk","A white, disc shaped object flew slowly in the sky and then disappeared.",NA,NA,""
"https://nuforc.org/sighting/?id=159396",NA,"Calgary (Canada)","AB","Canada","Other","Bow shaped object with bright flickering orange lights hovers over downtown Calgary",NA,NA,""
"https://nuforc.org/sighting/?id=160036",NA,"Milmont Park","PA","USA","Disk","A white disc shaped object flew from right to left in a strait horizontal line.",NA,NA,""
"https://nuforc.org/sighting/?id=159388",NA,"Nicholasville","KY","USA","Unknown","Blue red and white lights,was dark so I couldn't tell the shape but what was odd is that it didn't move at all",NA,NA,""
"https://nuforc.org/sighting/?id=159648",NA,"Santa Claus","IN","USA","","MADAR Node 114",NA,NA,""
"https://nuforc.org/sighting/?id=159390",NA,"Coos Bay","OR","USA","Light","6 lights in two groups moving ENE.",NA,NA,""
"https://nuforc.org/sighting/?id=165540",NA,"Port Clinton","OH","USA","Other","It was a haze of red orange shaped like the letter C.",NA,NA,""
"https://nuforc.org/sighting/?id=159374",NA,"La Broquerie (Canada)","MB","Canada","Sphere","Pinkish red sphere shaped light in the sky. Doing sharp U turns, rapidly speeding up then slowing down.",NA,NA,""
"https://nuforc.org/sighting/?id=159387",NA,"Filer","ID","USA","Cylinder","Strange formation towards the South, seemed to realize I was watching it",NA,NA,""
"https://nuforc.org/sighting/?id=159380",NA,"Merced","CA","USA","","Very, very loud boom came out of sky with a huge orange flash, this has been going on every night for the past 12.",NA,NA,""
"https://nuforc.org/sighting/?id=159660",NA,"Independence","MO","USA","","MADAR Node 45",NA,NA,""
"https://nuforc.org/sighting/?id=159524",NA,"Hattiesburg","MS","USA","Disk","Saw colorful lightening illuminate a ufo behind the clouds while my wife saw it glowing behind the clouds with the same color.",NA,NA,""
"https://nuforc.org/sighting/?id=159371",NA,"Dyersburg","TN","USA","","Burned spot on ground Visit spot every night. Anomolys present someotimes different crafts different shapes different anglesbut visit e",NA,NA,""
"https://nuforc.org/sighting/?id=159485",NA,"Coldwater","MI","USA","","((NUFORC Note: Witness provides no text about her sighting. PD))",NA,NA,""
"https://nuforc.org/sighting/?id=160230",NA,"Abiquiu (near)","NM","USA","Disk","Silver flexible looking saucer silently glides up and over a cliff face, shining a bright light from its base onto the cliff.",NA,NA,""
"https://nuforc.org/sighting/?id=159379",NA,"Brooklyn","NY","USA","Orb","I stuck my head out the bathroom window of my 2nd floor home. I looked up as I usually see planes landing at JFK. These were not plan",NA,NA,""
"https://nuforc.org/sighting/?id=159636",NA,"Newtown","PA","USA","Unknown","My wife and I were on our patio talking. It was a clear night and as I looked at the sky I could see the typical stars and as I'm looki",NA,NA,""
"https://nuforc.org/sighting/?id=159410",NA,"Cochranville","PA","USA","Unknown","Large unidentified drone-like craft with blinking lights in 19330",NA,NA,""
"https://nuforc.org/sighting/?id=159372",NA,"Indianola","IA","USA","Flash","I was walking my dogs!at night and we were up on a hill—for a moment there seemed to be a shooting star flashing across the tree line.",NA,NA,""
"https://nuforc.org/sighting/?id=159389",NA,"Alexandria","VA","USA","Changing","I'm not crazy but we saw something that we couldn't identify.",NA,NA,""
"https://nuforc.org/sighting/?id=159545",NA,"Pensacola","FL","USA","Oval","I was on my porch i seen the airplane towers but this was bright extremely high in the sky about 40,000ft it was higher than a jet. Any",NA,NA,""
"https://nuforc.org/sighting/?id=159378",NA,"Ojibwa","WI","USA","Circle","Flying donut-shaped craft flew from West to East in an unnatural and silent manner!!",NA,NA,""
"https://nuforc.org/sighting/?id=159662",NA,"Kansas City","MO","USA","","MADAR Node 40",NA,NA,""
"https://nuforc.org/sighting/?id=159367",NA,"Seattle","WA","USA","Unknown","Seattle UFO noises.",NA,NA,""
"https://nuforc.org/sighting/?id=159429",NA,"Center Conway","NH","USA","Light","I stepped outside to check on the weather, looked up and saw 6 white lights (no strobe, or flashing) almost directly in single file, un",NA,NA,""
"https://nuforc.org/sighting/?id=159366",NA,"Fort Lauderdale","FL","USA","Light","Bright light with fast sideway and up movement facing East",NA,NA,""
"https://nuforc.org/sighting/?id=159370",NA,"Greenwood","IN","USA","Circle","2 Sightings - Greenwood, IN",NA,NA,""
"https://nuforc.org/sighting/?id=159360",NA,"Maynardville","TN","USA","Unknown","there was a v light shape above the four flickers lights below. it look like the light below were changing color and the light above wa",NA,NA,""
"https://nuforc.org/sighting/?id=159376",NA,"Grand Prairie","TX","USA","Light","Silent bizarre a/c flys close to ground repeatedly with bright nose light",NA,NA,""
"https://nuforc.org/sighting/?id=159369",NA,"Suffern","NY","USA","Cigar","Long Cigar shaped craft seen over mountains in Suffern NY",NA,NA,""
"https://nuforc.org/sighting/?id=159403",NA,"Tempe","AZ","USA","Light","Flash of blue/green light falling over Tempe",NA,NA,""
"https://nuforc.org/sighting/?id=159365",NA,"Springdale","UT","USA","Sphere","A bright white sphere, which we at first expected to be a planet, was seen in the night sky near Zion National Park. The object slowly",NA,NA,""
"https://nuforc.org/sighting/?id=159363",NA,"Virginia Beach","VA","USA","","((NUFORC Note: Source of report provides no detailed information about the sighting. PD))",NA,NA,""
"https://nuforc.org/sighting/?id=159357",NA,"Hasbrouck Heights","NJ","USA","Cylinder","((NUFORC Note: Source of report provides no detailed information about the sighting. PD))",NA,NA,""
"https://nuforc.org/sighting/?id=159361",NA,"Myrtle Beach","SC","USA","Orb","Perfect orange orb shape UFO splits in several before disappearing. Over ATLANTIC OFF MYRTLE BEACH",NA,NA,""
"https://nuforc.org/sighting/?id=159354",NA,"Phoenix","AZ","USA","Circle","Bright object moved quickly, stopped and hovered without sound",NA,NA,""
"https://nuforc.org/sighting/?id=159651",NA,"Oaklandon","KS","USA","","MADAR Node 87",NA,NA,""
"https://nuforc.org/sighting/?id=159356",NA,"Kitchener (Canada)","ON","Canada","Light","Bright orange lights moving over sky very quickly",NA,NA,""
"https://nuforc.org/sighting/?id=159640",NA,"Aliquippa","PA","USA","","MADAR Node 68",NA,NA,""
"https://nuforc.org/sighting/?id=159654",NA,"Aliquippa","PA","USA","","MADAR Node 68",NA,NA,""
"https://nuforc.org/sighting/?id=159351",NA,"Flowery Branch","GA","USA","Changing","UFO in flowery branch",NA,NA,""
"https://nuforc.org/sighting/?id=159352",NA,"Duck Creek Village","UT","USA","Fireball","Objects that looked like stars appearing out of nowhere in the night sky and traveling south to north in a straight line",NA,NA,""
"https://nuforc.org/sighting/?id=159436",NA,"New Harmony","UT","USA","Light","We saw several, 20 plus, bright white lights materialize from the sky and move in a straight line headed north. ((Starlink satellites))",NA,NA,""
"https://nuforc.org/sighting/?id=159377",NA,"Sun Valley","WA","USA","Unknown","Around 4-4:30am in Sun Valley, Idaho (Elkhorn area). I looked up at the stars which w (Starlink satellites?)",NA,NA,""
"https://nuforc.org/sighting/?id=159349",NA,"Summerville","SC","USA","Oval","Orange lights on an oval with a bright ring, that was standing still, then jerking around.",NA,NA,""
